,CNPJ_basico,razao_social,Data início_atividade,Situação Cadastral,Data início_atividade,porte_da_empresa,End_comp,lat,lng,bairro_name,bairro_GID
1502,41409251,IGREJA ORTODOXA UCRANIANA NO BRASIL - IOUB,19980722.0,8.0,19980722.0,5.0,"AVENIDA GODOFREDO MACIEL, 4967, , MONDUBIM, 170     60750350.0
191     60851220.0
364     60521102.0
366     60813730.0
433     60341515.0
           ...    
1246    60184180.0
1247    60721340.0
1248    60455472.0
1249    60843020.0
1250    60120002.0
Name: CEP, Length: 2728, dtype: float64, Fortaleza - CE",-3.819161,-38.5765265,Mondubim,83
1503,41409681,PRIMEIRA IGREJA BATISTA NOVA JERUSALEM,19920706.0,8.0,19920706.0,5.0,"RUA PE ANT NUNES GURGEL, 902, , BOM SUCESSO, 170     60750350.0
191     60851220.0
364     60521102.0
366     60813730.0
433     60341515.0
           ...    
1246    60184180.0
1247    60721340.0
1248    60455472.0
1249    60843020.0
1250    60120002.0
Name: CEP, Length: 2728, dtype: float64, Fortaleza - CE",-3.7717373,-38.5945448,João XXIII,46
1504,41409707,IGREJA BATISTA VALE DE BENCAO,20070904.0,2.0,20070904.0,5.0,"RUA TEODORO DE CASTRO, 2677, , GRANJA PORTUGAL, 170     60750350.0
191     60851220.0
364     60521102.0
366     60813730.0
433     60341515.0
           ...    
1246    60184180.0
1247    60721340.0
1248    60455472.0
1249    60843020.0
1250    60120002.0
Name: CEP, Length: 2728, dtype: float64, Fortaleza - CE",-3.7772301,-38.61516599999999,Granja Lisboa,78
1505,41409707,IGREJA BATISTA VALE DE BENCAO,20070904.0,2.0,20070904.0,5.0,"RUA PADRE CICERO, 329, , PORANGABUSSU, 170     60750350.0
191     60851220.0
364     60521102.0
366     60813730.0
433     60341515.0
           ...    
1246    60184180.0
1247    60721340.0
1248    60455472.0
1249    60843020.0
1250    60120002.0
Name: CEP, Length: 2728, dtype: float64, Fortaleza - CE",-3.751641,-38.551987,Damas,13
1506,41409707,IGREJA BATISTA VALE DE BENCAO,20070904.0,2.0,20070904.0,5.0,"RUA CARDEAL ARCO VERDE, 270, , AUTRAN NUNES, 170     60750350.0
191     60851220.0
364     60521102.0
366     60813730.0
433     60341515.0
           ...    
1246    60184180.0
1247    60721340.0
1248    60455472.0
1249    60843020.0
1250    60120002.0
Name: CEP, Length: 2728, dtype: float64, Fortaleza - CE",-3.7572362,-38.5939325,Autran Nunes,41
1507,41409707,IGREJA BATISTA VALE DE BENCAO,20070904.0,2.0,20070904.0,5.0,"RUA OLAVO BILAC, 1002, , SAO GERARDO, 170     60750350.0
191     60851220.0
364     60521102.0
366     60813730.0
433     60341515.0
           ...    
1246    60184180.0
1247    60721340.0
1248    60455472.0
1249    60843020.0
1250    60120002.0
Name: CEP, Length: 2728, dtype: float64, Fortaleza - CE",-3.729331,-38.5650019,Presidente Kennedy,33
1508,41409707,IGREJA BATISTA VALE DE BENCAO,20070904.0,2.0,20070904.0,5.0,"AVENIDA PRESIDENTE CASTELO BRANCO, 4666, , COLONIA, 170     60750350.0
191     60851220.0
364     60521102.0
366     60813730.0
433     60341515.0
           ...    
1246    60184180.0
1247    60721340.0
1248    60455472.0
1249    60843020.0
1250    60120002.0
Name: CEP, Length: 2728, dtype: float64, Fortaleza - CE",-24.0192571,-46.4451614,Não identificado,Não identificado
1509,41409707,IGREJA BATISTA VALE DE BENCAO,19920706.0,2.0,19920706.0,5.0,"RUA GOIAS, 817, , PAN AMERICANO, 170     60750350.0
191     60851220.0
364     60521102.0
366     60813730.0
433     60341515.0
           ...    
1246    60184180.0
1247    60721340.0
1248    60455472.0
1249    60843020.0
1250    60120002.0
Name: CEP, Length: 2728, dtype: float64, Fortaleza - CE",-3.7559353,-38.5639765,Panamericano,104
1510,41409707,IGREJA BATISTA VALE DE BENCAO,20070904.0,2.0,20070904.0,5.0,"AVENIDA LINEU MACHADO, 1340, , HENRIQUE JORGE, 170     60750350.0
191     60851220.0
364     60521102.0
366     60813730.0
433     60341515.0
           ...    
1246    60184180.0
1247    60721340.0
1248    60455472.0
1249    60843020.0
1250    60120002.0
Name: CEP, Length: 2728, dtype: float64, Fortaleza - CE",-3.771288199999999,-38.5799403,João XXIII,46
1511,41409707,IGREJA BATISTA VALE DE BENCAO,20070904.0,2.0,20070904.0,5.0,"AVENIDA FERNANDES TAVORA, 1997, , HENRIQUE JORGE, 170     60750350.0
191     60851220.0
364     60521102.0
366     60813730.0
433     60341515.0
           ...    
1246    60184180.0
1247    60721340.0
1248    60455472.0
1249    60843020.0
1250    60120002.0
Name: CEP, Length: 2728, dtype: float64, Fortaleza - CE",-3.7580732,-38.5901428,Henrique Jorge,45
1512,41409707,IGREJA BATISTA VALE DE BENCAO,20070904.0,2.0,20070904.0,5.0,"AVENIDA FRANCISCO SA, 4141, , CARLITO PAMPLONA, 170     60750350.0
191     60851220.0
364     60521102.0
366     60813730.0
433     60341515.0
           ...    
1246    60184180.0
1247    60721340.0
1248    60455472.0
1249    60843020.0
1250    60120002.0
Name: CEP, Length: 2728, dtype: float64, Fortaleza - CE",-3.7160548,-38.5618628,Álvaro Weyne,3
1513,41409707,IGREJA BATISTA VALE DE BENCAO,20070904.0,2.0,20070904.0,5.0,"RUA TENENTE LAURO, 110, , PLANALTO DO PICI, 170     60750350.0
191     60851220.0
364     60521102.0
366     60813730.0
433     60341515.0
           ...    
1246    60184180.0
1247    60721340.0
1248    60455472.0
1249    60843020.0
1250    60120002.0
Name: CEP, Length: 2728, dtype: float64, Fortaleza - CE",-3.7486648,-38.5815225,Pici,106
1514,41409707,IGREJA BATISTA VALE DE BENCAO,20070904.0,2.0,20070904.0,5.0,"AVENIDA SANTOS DUMONT, 1453, , ALDEOTA, 170     60750350.0
191     60851220.0
364     60521102.0
366     60813730.0
433     60341515.0
           ...    
1246    60184180.0
1247    60721340.0
1248    60455472.0
1249    60843020.0
1250    60120002.0
Name: CEP, Length: 2728, dtype: float64, Fortaleza - CE",-3.7319778,-38.5107562,Aldeota,2
1515,41409707,IGREJA BATISTA VALE DE BENCAO,20070904.0,2.0,20070904.0,5.0,"RUA QUEIROZ RIBEIRO, 536, , MONTESE, 170     60750350.0
191     60851220.0
364     60521102.0
366     60813730.0
433     60341515.0
           ...    
1246    60184180.0
1247    60721340.0
1248    60455472.0
1249    60843020.0
1250    60120002.0
Name: CEP, Length: 2728, dtype: float64, Fortaleza - CE",-3.763128,-38.545862,Montese,103
1516,41409707,IGREJA BATISTA VALE DE BENCAO,20070904.0,2.0,20070904.0,5.0,"RUA CORONEL VIRGILIO NOGUEIRA, 1171, , SANTA CECILIA, 170     60750350.0
191     60851220.0
364     60521102.0
366     60813730.0
433     60341515.0
           ...    
1246    60184180.0
1247    60721340.0
1248    60455472.0
1249    60843020.0
1250    60120002.0
Name: CEP, Length: 2728, dtype: float64, Fortaleza - CE",-3.7942292,-38.6103976,Bom Jardim,72
1517,41409707,IGREJA BATISTA VALE DE BENCAO,20070904.0,2.0,20070904.0,5.0,"RUA CORONEL VIRGILIO NOGUEIRA, 1171, , SANTA CECILIA, 170     60750350.0
191     60851220.0
364     60521102.0
366     60813730.0
433     60341515.0
           ...    
1246    60184180.0
1247    60721340.0
1248    60455472.0
1249    60843020.0
1250    60120002.0
Name: CEP, Length: 2728, dtype: float64, Fortaleza - CE",-3.7905611,-38.6097245,Granja Lisboa,78
1518,41409707,IGREJA BATISTA VALE DE BENCAO,20070904.0,2.0,20070904.0,5.0,"RUA PADRE SA LEITAO, 1080, , JOAO XXIII, 170     60750350.0
191     60851220.0
364     60521102.0
366     60813730.0
433     60341515.0
           ...    
1246    60184180.0
1247    60721340.0
1248    60455472.0
1249    60843020.0
1250    60120002.0
Name: CEP, Length: 2728, dtype: float64, Fortaleza - CE",-3.766611999999999,-38.583704,Henrique Jorge,45
1519,41409905,IGREJA BATISTA NOVA CANAA,19920402.0,2.0,19920402.0,5.0,"RUA VICENTE NOBRE MACEDO, 515, , MESSEJANA, 170     60750350.0
191     60851220.0
364     60521102.0
366     60813730.0
433     60341515.0
           ...    
1246    60184180.0
1247    60721340.0
1248    60455472.0
1249    60843020.0
1250    60120002.0
Name: CEP, Length: 2728, dtype: float64, Fortaleza - CE",-3.8267617,-38.4844584,Messejana,65
1520,41410200,IGREJA DE CRISTO NA MARAPONGA,19920401.0,2.0,19920401.0,5.0,"AVENIDA BEJAMIM BRASIL, 1137, , MARAPONGA, 170     60750350.0
191     60851220.0
364     60521102.0
366     60813730.0
433     60341515.0
           ...    
1246    60184180.0
1247    60721340.0
1248    60455472.0
1249    60843020.0
1250    60120002.0
Name: CEP, Length: 2728, dtype: float64, Fortaleza - CE",-3.8052979,-38.5644892,Mondubim,83
1521,41410416,GRUPO ESPIRITA AVE LUZ,19920515.0,2.0,19920515.0,5.0,"AVENIDA A, 220, LOTEAMENTO NOVA FORTALEZA, JANGURUSSU, 170     60750350.0
191     60851220.0
364     60521102.0
366     60813730.0
433     60341515.0
           ...    
1246    60184180.0
1247    60721340.0
1248    60455472.0
1249    60843020.0
1250    60120002.0
Name: CEP, Length: 2728, dtype: float64, Fortaleza - CE",-3.8476311,-38.5150619,Jangurussu,61
1522,41411281,CENTRO ESPIRITA LAR DA DIVINA LUZ,19920617.0,2.0,19920617.0,5.0,"RUA JULIO LIMA, 210, , CIDADE DOS FUNCIONARIOS, 170     60750350.0
191     60851220.0
364     60521102.0
366     60813730.0
433     60341515.0
           ...    
1246    60184180.0
1247    60721340.0
1248    60455472.0
1249    60843020.0
1250    60120002.0
Name: CEP, Length: 2728, dtype: float64, Fortaleza - CE",-3.7978916,-38.5039005,Cidade dos Funcionários,54
1523,41411687,IGREJA BATISTA BETEL INDEPENDENTE,19921201.0,8.0,19921201.0,5.0,"RUA BENEDITO SOBRINHO, 242, , VILA PERY, 170     60750350.0
191     60851220.0
364     60521102.0
366     60813730.0
433     60341515.0
           ...    
1246    60184180.0
1247    60721340.0
1248    60455472.0
1249    60843020.0
1250    60120002.0
Name: CEP, Length: 2728, dtype: float64, Fortaleza - CE",-3.7832114,-38.5801351,Vila Peri,108
1524,41411844,CONSELHO NACIONAL DOS CRISTAOS LEIGOS E LEIGAS CATOLICOS NORDESTE I,19921126.0,2.0,19921126.0,5.0,"RUA COSTA ARAUJO, 995, , FATIMA, 170     60750350.0
191     60851220.0
364     60521102.0
366     60813730.0
433     60341515.0
           ...    
1246    60184180.0
1247    60721340.0
1248    60455472.0
1249    60843020.0
1250    60120002.0
Name: CEP, Length: 2728, dtype: float64, Fortaleza - CE",-3.7469417,-38.5313893,Fátima,16
1525,41457375,GRUPO DE ESTUDO ESPIRITA ESTRELA CADENTE,19911223.0,8.0,19911223.0,5.0,"RUA OSCAR FRANCA, 2297, , SANTA CECILIA, 170     60750350.0
191     60851220.0
364     60521102.0
366     60813730.0
433     60341515.0
           ...    
1246    60184180.0
1247    60721340.0
1248    60455472.0
1249    60843020.0
1250    60120002.0
Name: CEP, Length: 2728, dtype: float64, Fortaleza - CE",-3.7883507,-38.6111749,Granja Lisboa,78
1526,41571985,IGREJA EVANGELICA ASSEMBLEIA DE DEUS FILADELFIA - MINISTERIO FILADELFIA,19920908.0,2.0,19920908.0,5.0,"AVENIDA GODOFREDO MACIEL, 2371, , MARAPONGA, 170     60750350.0
191     60851220.0
364     60521102.0
366     60813730.0
433     60341515.0
           ...    
1246    60184180.0
1247    60721340.0
1248    60455472.0
1249    60843020.0
1250    60120002.0
Name: CEP, Length: 2728, dtype: float64, Fortaleza - CE",-3.7961543,-38.5695135,Jardim Cearense,80
1527,41573866,GRUPO ESPIRITA MEIMEI,19920812.0,2.0,19920812.0,5.0,"AVENIDA JOSE LEON, 2035, , C DOS FUNCIONARIOS, 170     60750350.0
191     60851220.0
364     60521102.0
366     60813730.0
433     60341515.0
           ...    
1246    60184180.0
1247    60721340.0
1248    60455472.0
1249    60843020.0
1250    60120002.0
Name: CEP, Length: 2728, dtype: float64, Fortaleza - CE",-3.7895893,-38.4937182,Cidade dos Funcionários,54
1528,41585944,IGREJA DA RENOVACAO EVANGELICA,19921112.0,8.0,19921112.0,5.0,"RUA EMILIO CONDE, 310, , VILA MEL SATIRO, 170     60750350.0
191     60851220.0
364     60521102.0
366     60813730.0
433     60341515.0
           ...    
1246    60184180.0
1247    60721340.0
1248    60455472.0
1249    60843020.0
1250    60120002.0
Name: CEP, Length: 2728, dtype: float64, Fortaleza - CE",-3.7927783,-38.57736149999999,Manoel Sátiro,81
1529,41654849,PRESBITERIO CENTRO DO CEARA,19930326.0,8.0,19930326.0,5.0,"RUA PADRE FROTA, 766, , MONTE CASTELO, 170     60750350.0
191     60851220.0
364     60521102.0
366     60813730.0
433     60341515.0
           ...    
1246    60184180.0
1247    60721340.0
1248    60455472.0
1249    60843020.0
1250    60120002.0
Name: CEP, Length: 2728, dtype: float64, Fortaleza - CE",-3.7314993,-38.5491472,São Gerardo,1
1530,41655911,IGREJA EVANGELICA ASSEMBLEIA DE DEUS MIN DE MADUREIRA,19930211.0,2.0,19930211.0,5.0,"AVENIDA DOS EXPEDICIONARIOS, 9997, , CONJ ITAPERI, 170     60750350.0
191     60851220.0
364     60521102.0
366     60813730.0
433     60341515.0
           ...    
1246    60184180.0
1247    60721340.0
1248    60455472.0
1249    60843020.0
1250    60120002.0
Name: CEP, Length: 2728, dtype: float64, Fortaleza - CE",-3.7799798,-38.5457469,Serrinha,107
1531,41656026,IGREJA MANANCIAL DE AGUAS VIVAS,19930225.0,2.0,19930225.0,5.0,,37.2256055,-95.7162018,Não identificado,Não identificado
1532,42295964,ASHRAMA DE ESTUDOS E PESQUISAS ESPIRITUAIS,19770909.0,8.0,19770909.0,5.0,"AVENIDA ANTONIO SALES, 2343, SALA 106, ALDEOTA, 170     60750350.0
191     60851220.0
364     60521102.0
366     60813730.0
433     60341515.0
           ...    
1246    60184180.0
1247    60721340.0
1248    60455472.0
1249    60843020.0
1250    60120002.0
Name: CEP, Length: 2728, dtype: float64, Fortaleza - CE",-3.7451749,-38.5027911,Dionísio Torres,14
1533,43251479,INSTITUTO FEMININO DE EDUCACAO E ASSISTENCIA SOCIAL,20031013.0,2.0,20031013.0,5.0,"AVENIDA GENERAL OSORIO DE PAIVA, 2821, , VILA PERI, 170     60750350.0
191     60851220.0
364     60521102.0
366     60813730.0
433     60341515.0
           ...    
1246    60184180.0
1247    60721340.0
1248    60455472.0
1249    60843020.0
1250    60120002.0
Name: CEP, Length: 2728, dtype: float64, Fortaleza - CE",-3.7884384,-38.5854863,Vila Peri,108
1534,44245488,SOCIEDADE MOVIMENTO DOS FOCOLARI,19800523.0,8.0,19800523.0,5.0,"RUA PINTO MADEIRA, 580, APTO 502, CENTRO, 170     60750350.0
191     60851220.0
364     60521102.0
366     60813730.0
433     60341515.0
           ...    
1246    60184180.0
1247    60721340.0
1248    60455472.0
1249    60843020.0
1250    60120002.0
Name: CEP, Length: 2728, dtype: float64, Fortaleza - CE",-3.731622199999999,-38.5201525,Centro,10
1535,46111530,IGREJA EVANGELICA APOSTOLICA,20010626.0,2.0,20010626.0,5.0,"RUA ANTONIETA VIRINO, 900, , SERRINHA, 170     60750350.0
191     60851220.0
364     60521102.0
366     60813730.0
433     60341515.0
           ...    
1246    60184180.0
1247    60721340.0
1248    60455472.0
1249    60843020.0
1250    60120002.0
Name: CEP, Length: 2728, dtype: float64, Fortaleza - CE",-11.662842,-39.0084965,Não identificado,Não identificado
1536,46111530,IGREJA EVANGELICA APOSTOLICA,20010626.0,2.0,20010626.0,5.0,"RUA ANTONIETA VIRINO, 900, , SERRINHA, 170     60750350.0
191     60851220.0
364     60521102.0
366     60813730.0
433     60341515.0
           ...    
1246    60184180.0
1247    60721340.0
1248    60455472.0
1249    60843020.0
1250    60120002.0
Name: CEP, Length: 2728, dtype: float64, Fortaleza - CE",-3.7327177,-38.5269947,Centro,10
1537,46135364,TEMPLO GUARACY DO BRASIL,20150610.0,2.0,20150610.0,5.0,"RUA DAS CARAMBOLAS (LOT CIDADE ECOLOGICA), 50, , EDSON QUEIROZ, 170     60750350.0
191     60851220.0
364     60521102.0
366     60813730.0
433     60341515.0
           ...    
1246    60184180.0
1247    60721340.0
1248    60455472.0
1249    60843020.0
1250    60120002.0
Name: CEP, Length: 2728, dtype: float64, Fortaleza - CE",-3.7755821,-38.4553874,Edson Queiroz,57
1538,46135364,TEMPLO GUARACY DO BRASIL,20150610.0,2.0,20150610.0,5.0,"RUA DAS CARAMBOLAS (LOT CIDADE ECOLOGICA), 50, , EDSON QUEIROZ, 170     60750350.0
191     60851220.0
364     60521102.0
366     60813730.0
433     60341515.0
           ...    
1246    60184180.0
1247    60721340.0
1248    60455472.0
1249    60843020.0
1250    60120002.0
Name: CEP, Length: 2728, dtype: float64, Fortaleza - CE",-3.7722157,-38.4712136,Edson Queiroz,57
1539,47096698,SOC INTERN PARA A CONSC DE KRISHNA DO BRASIL ISKCON,19830623.0,8.0,19830623.0,5.0,"RUA JOSE LOURENCO, 2114, , ALDEOTA, 170     60750350.0
191     60851220.0
364     60521102.0
366     60813730.0
433     60341515.0
           ...    
1246    60184180.0
1247    60721340.0
1248    60455472.0
1249    60843020.0
1250    60120002.0
Name: CEP, Length: 2728, dtype: float64, Fortaleza - CE",-3.7421665,-38.5101895,Joaquim Távora,22
1540,49667751,ORDEM DO GRAAL NA TERRA,19900131.0,2.0,19900131.0,5.0,"AVENIDA DOM LUIS, 1200, SALA  2107/2108, ALDEOTA, 170     60750350.0
191     60851220.0
364     60521102.0
366     60813730.0
433     60341515.0
           ...    
1246    60184180.0
1247    60721340.0
1248    60455472.0
1249    60843020.0
1250    60120002.0
Name: CEP, Length: 2728, dtype: float64, Fortaleza - CE",-3.7361057,-38.4902251,Aldeota,2
1541,50632942,ASSOCIACAO COMUNIDADE DA GRACA,19971016.0,8.0,19971016.0,5.0,"AVENIDA ENG. SANTANA JUNIOR, 2828, , PLANALTO ALDEOTA, 170     60750350.0
191     60851220.0
364     60521102.0
366     60813730.0
433     60341515.0
           ...    
1246    60184180.0
1247    60721340.0
1248    60455472.0
1249    60843020.0
1250    60120002.0
Name: CEP, Length: 2728, dtype: float64, Fortaleza - CE",-3.7462327,-38.4895369,Cocó,11
1542,52059441,CORPORACAO DOS RELIG DE S VICENTE DE PAULO NO BRASIL,19930419.0,2.0,19930419.0,5.0,"RUA ANTONIO NERY, 126, , GRANJA PORTUGAL, 170     60750350.0
191     60851220.0
364     60521102.0
366     60813730.0
433     60341515.0
           ...    
1246    60184180.0
1247    60721340.0
1248    60455472.0
1249    60843020.0
1250    60120002.0
Name: CEP, Length: 2728, dtype: float64, Fortaleza - CE",-3.7743545,-38.5992356,Granja Portugal,79
1543,59648329,IGREJA EVANG.PENTECOSTAL O BRASIL PARA CRISTO EM ARUJA,20050928.0,8.0,20050928.0,5.0,"RUA CENTO E DEZENOVE, 135, , CONJUNTO CEARA, 170     60750350.0
191     60851220.0
364     60521102.0
366     60813730.0
433     60341515.0
           ...    
1246    60184180.0
1247    60721340.0
1248    60455472.0
1249    60843020.0
1250    60120002.0
Name: CEP, Length: 2728, dtype: float64, Fortaleza - CE",-3.7705838,-38.6045837,Conjunto Ceará I,42
1544,60543279,ACAO SOCIAL CLARETIANA,19981113.0,8.0,19981113.0,5.0,"RUA MAJOR FACUNDO, 712, , CENTRO, 170     60750350.0
191     60851220.0
364     60521102.0
366     60813730.0
433     60341515.0
           ...    
1246    60184180.0
1247    60721340.0
1248    60455472.0
1249    60843020.0
1250    60120002.0
Name: CEP, Length: 2728, dtype: float64, Fortaleza - CE",-3.7291872,-38.5285284,Centro,10
1545,61059838,ASSOCIACAO BRASILEIRA DE EDUCACAO E ASSISTENCIA,19920511.0,2.0,19920511.0,5.0,"RUA CAIO PRADO, 590, PARANGABA, PARANGABA, 170     60750350.0
191     60851220.0
364     60521102.0
366     60813730.0
433     60341515.0
           ...    
1246    60184180.0
1247    60721340.0
1248    60455472.0
1249    60843020.0
1250    60120002.0
Name: CEP, Length: 2728, dtype: float64, Fortaleza - CE",-3.7772508,-38.560613,Parangaba,105
1546,61059838,ASSOCIACAO BRASILEIRA DE EDUCACAO E ASSISTENCIA,19730704.0,2.0,19730704.0,5.0,"RUA GERMANO FRANCK, 567, , PARANGABA, 170     60750350.0
191     60851220.0
364     60521102.0
366     60813730.0
433     60341515.0
           ...    
1246    60184180.0
1247    60721340.0
1248    60455472.0
1249    60843020.0
1250    60120002.0
Name: CEP, Length: 2728, dtype: float64, Fortaleza - CE",-3.7776799,-38.5614083,Parangaba,105
1547,61287546,PIA SOCIEDADE DE SAO PAULO,20210720.0,2.0,20210720.0,5.0,"RUA CARLOS VASCONCELOS, 287,       202, MEIRELES, 170     60750350.0
191     60851220.0
364     60521102.0
366     60813730.0
433     60341515.0
           ...    
1246    60184180.0
1247    60721340.0
1248    60455472.0
1249    60843020.0
1250    60120002.0
Name: CEP, Length: 2728, dtype: float64, Fortaleza - CE",-3.72478,-38.507879,Meireles,24
1548,61725214,PIA SOCIEDADE FILHAS DE SAO PAULO,20130730.0,2.0,20130730.0,5.0,"AVENIDA ANTONIO SALES, 2919, , DIONISIO TORRES, 170     60750350.0
191     60851220.0
364     60521102.0
366     60813730.0
433     60341515.0
           ...    
1246    60184180.0
1247    60721340.0
1248    60455472.0
1249    60843020.0
1250    60120002.0
Name: CEP, Length: 2728, dtype: float64, Fortaleza - CE",-3.7465295,-38.49792679999999,Dionísio Torres,14
1549,61725214,PIA SOCIEDADE FILHAS DE SAO PAULO,19681223.0,2.0,19681223.0,5.0,"RUA MAJOR FACUNDO, 332, , CENTRO, 170     60750350.0
191     60851220.0
364     60521102.0
366     60813730.0
433     60341515.0
           ...    
1246    60184180.0
1247    60721340.0
1248    60455472.0
1249    60843020.0
1250    60120002.0
Name: CEP, Length: 2728, dtype: float64, Fortaleza - CE",-3.7259578,-38.5274819,Centro,10
1550,62778170,ASSOCIACAO INSTITUTO MISSIONARIO,20120312.0,2.0,20120312.0,5.0,"RUA ASPIRANTE MENDES, 540, , AEROLANDIA, 170     60750350.0
191     60851220.0
364     60521102.0
366     60813730.0
433     60341515.0
           ...    
1246    60184180.0
1247    60721340.0
1248    60455472.0
1249    60843020.0
1250    60120002.0
Name: CEP, Length: 2728, dtype: float64, Fortaleza - CE",-3.7674212,-38.51452,Alto da Balança,93
1551,63004394,BAPTIST MID-MISSIONS DO BRASIL,19701230.0,8.0,19701230.0,5.0,"RUA LOMAS VALENTINS, 308, , CENTRO, 170     60750350.0
191     60851220.0
364     60521102.0
366     60813730.0
433     60341515.0
           ...    
1246    60184180.0
1247    60721340.0
1248    60455472.0
1249    60843020.0
1250    60120002.0
Name: CEP, Length: 2728, dtype: float64, Fortaleza - CE",-3.7327177,-38.5269947,Centro,10
1552,63004394,BAPTIST MID-MISSIONS DO BRASIL,19701230.0,2.0,19701230.0,5.0,"RUA MONSENHOR BRUNO, 2220, SALA  505, ALDEOTA, 170     60750350.0
191     60851220.0
364     60521102.0
366     60813730.0
433     60341515.0
           ...    
1246    60184180.0
1247    60721340.0
1248    60455472.0
1249    60843020.0
1250    60120002.0
Name: CEP, Length: 2728, dtype: float64, Fortaleza - CE",-3.7422303,-38.5126943,Joaquim Távora,22
1553,63290530,IGREJA BATISTA FILADELFIA,19900926.0,2.0,19900926.0,5.0,"RUA BOLIVAR PINTO BANDEIRA, 119, , LUCIANO CAVALCANTE, 170     60750350.0
191     60851220.0
364     60521102.0
366     60813730.0
433     60341515.0
           ...    
1246    60184180.0
1247    60721340.0
1248    60455472.0
1249    60843020.0
1250    60120002.0
Name: CEP, Length: 2728, dtype: float64, Fortaleza - CE",-3.7709762,-38.4920142,Engenheiro Luciano Cavalcante,58
1554,63290894,FEDERACAO ESPIRITA DO ESTADO DO CEARA FEEC,19950131.0,8.0,19950131.0,5.0,"RUA PRINCESA ISABEL, 702, SALA 01, CENTRO, 170     60750350.0
191     60851220.0
364     60521102.0
366     60813730.0
433     60341515.0
           ...    
1246    60184180.0
1247    60721340.0
1248    60455472.0
1249    60843020.0
1250    60120002.0
Name: CEP, Length: 2728, dtype: float64, Fortaleza - CE",-23.6198049,-46.68050359999999,Não identificado,Não identificado
1555,63290894,FEDERACAO ESPIRITA DO ESTADO DO CEARA FEEC,19970724.0,8.0,19970724.0,5.0,"AVENIDA BARAO DE STUDART, 2360, SOBRE LOJA 27, ALDEOTA, 170     60750350.0
191     60851220.0
364     60521102.0
366     60813730.0
433     60341515.0
           ...    
1246    60184180.0
1247    60721340.0
1248    60455472.0
1249    60843020.0
1250    60120002.0
Name: CEP, Length: 2728, dtype: float64, Fortaleza - CE",-3.7438572,-38.5093605,Dionísio Torres,14
1556,63290894,FEDERACAO ESPIRITA DO ESTADO DO CEARA FEEC,19901031.0,2.0,19901031.0,5.0,"RUA PRINCESA ISABEL, 255, , CENTRO, 170     60750350.0
191     60851220.0
364     60521102.0
366     60813730.0
433     60341515.0
           ...    
1246    60184180.0
1247    60721340.0
1248    60455472.0
1249    60843020.0
1250    60120002.0
Name: CEP, Length: 2728, dtype: float64, Fortaleza - CE",-3.7231784,-38.5343146,Centro,10
1557,63291041,ASSOCIACAO FACE DE CRISTO,19901108.0,2.0,19901108.0,5.0,"RUA EDMILSON BARROS DE OLIVEIRA, 191, , SAO JOAO DO TAUAPE, 170     60750350.0
191     60851220.0
364     60521102.0
366     60813730.0
433     60341515.0
           ...    
1246    60184180.0
1247    60721340.0
1248    60455472.0
1249    60843020.0
1250    60120002.0
Name: CEP, Length: 2728, dtype: float64, Fortaleza - CE",-3.75366,-38.4963666,Tauape,35
1558,63367809,GRUPO ESPIRITA MAOS UNIDAS,19910628.0,4.0,19910628.0,5.0,"RUA ARACOIABA, SN, , SERRINHA, 170     60750350.0
191     60851220.0
364     60521102.0
366     60813730.0
433     60341515.0
           ...    
1246    60184180.0
1247    60721340.0
1248    60455472.0
1249    60843020.0
1250    60120002.0
Name: CEP, Length: 2728, dtype: float64, Fortaleza - CE",-4.371982,-38.8104556,Não identificado,Não identificado
1559,63367809,GRUPO ESPIRITA MAOS UNIDAS,19910628.0,4.0,19910628.0,5.0,"RUA ARACOIABA, SN, , SERRINHA, 170     60750350.0
191     60851220.0
364     60521102.0
366     60813730.0
433     60341515.0
           ...    
1246    60184180.0
1247    60721340.0
1248    60455472.0
1249    60843020.0
1250    60120002.0
Name: CEP, Length: 2728, dtype: float64, Fortaleza - CE",-3.7833658,-38.5467396,Serrinha,107
1560,63376016,IGREJA ASSEMBLEIA DE DEUS MINISTERIO DA FE,19910412.0,8.0,19910412.0,5.0,"RUA JOAO MARIANO, 684, , CIDADE DOS FUNC, 170     60750350.0
191     60851220.0
364     60521102.0
366     60813730.0
433     60341515.0
           ...    
1246    60184180.0
1247    60721340.0
1248    60455472.0
1249    60843020.0
1250    60120002.0
Name: CEP, Length: 2728, dtype: float64, Fortaleza - CE",-24.1856434,-46.7869386,Não identificado,Não identificado
1561,63386163,CENTRO ESPIRITA GRAO DE MOSTARDA,19910306.0,2.0,19910306.0,5.0,"RUA TORRES PORTUGAL, 257, , PARQUE ARAXA, 170     60750350.0
191     60851220.0
364     60521102.0
366     60813730.0
433     60341515.0
           ...    
1246    60184180.0
1247    60721340.0
1248    60455472.0
1249    60843020.0
1250    60120002.0
Name: CEP, Length: 2728, dtype: float64, Fortaleza - CE",-3.737028,-38.5454824,Parque Araxá,28
