,Unnamed: 0,inscricao,razao_social,end,categoria,lat_gMaps,lng_gMaps,bairro_gMaps,bairro_name,bairro_GID
714,724,212965-5,MINISTERIO CANAA DA ASSEMBLEIA DE DEUS NO BRASIL,R  EDSON MARTINS 1264  BOM JARDIM FORTALEZA - CE CEP:60543456,Evangélicas,-37.891.554,-386.029.309,Bom Jardim,Bom Jardim,72
715,725,8616-9,MINISTERIO GUERREIROS DE ORACAO,R  FRANCISCA CLOTILDE 435  RODOLFO TEÓFILO FORTALEZA - CE CEP:60431075,Evangélicas,-37.421.151,-385.521.215,Rodolfo Teófilo,Rodolfo Teófilo,34
716,726,683669-0,MINISTERIO GUERREIROS DE ORACAO,R FRE MARCELINO 1000  RODOLFO TEÓFILO FORTALEZA - CE CEP:60431006,Evangélicas,-37.424.028,-385.517.728,Rodolfo Teófilo,Rodolfo Teófilo,34
722,732,281760-8,MITRA ARQUIDIOCESANA DE FORTALEZA,AV  JUSCELINO KUBITSCHEK 3635  PASSARÉ FORTALEZA - CE CEP:60861635,Católica Apostólica Romana,-38.140.475,-385.296.362,São Bento,Passaré,88
723,733,170054-5,MITRA ARQUIDIOCESANA DE FORTALEZA,R  MANUEL JESUINO 225 LETRA A MUCURIPE FORTALEZA - CE CEP:60175270,Católica Apostólica Romana,-3.727.649.999.999.990,-3.848.491,Mucuripe,Mucuripe,26
724,734,118655-8,MITRA ARQUIDIOCESANA DE FORTALEZA,AV DOM ALUISIO LORSCHEIDER 960  VILA VELHA FORTALEZA - CE CEP:60347780,Católica Apostólica Romana,-3.713.583,-385.967.817,Vila Velha,Vila Velha,39
725,735,90142-3,MITRA ARQUIDIOCESANA DE FORTALEZA,R CNS GOUVEIA 43  ÁLVARO WEYNE FORTALEZA - CE CEP:60335390,Católica Apostólica Romana,-37.165.163,-385.613.822,Álvaro Weyne,Álvaro Weyne,3
726,736,182606-9,MITRA ARQUIDIOCESANA DE FORTALEZA,R ASP MENDES 540  ALTO DA BALANÇA FORTALEZA - CE CEP:60130820,Católica Apostólica Romana,-37.611.374,-3.851.557.210.000.000,São João do Tauape,Tauape,35
727,737,75391-2,MITRA ARQUIDIOCESANA DE FORTALEZA,R  GUILHERME ROCHA 536  CENTRO FORTALEZA - CE CEP:60030140,Católica Apostólica Romana,-37.256.486,-385.310.112,Centro,Centro,10
728,738,635391-6,MITRA ARQUIDIOCESANA DE FORTALEZA,R DR MIGUEL COUTO 329  PAUPINA FORTALEZA - CE CEP:60872665,Católica Apostólica Romana,-38.388.375,-384.904.744,Paupina,Paupina,68
729,739,166212-0,MITRA ARQUIDIOCESANA DE FORTALEZA,R  INGLATERRA 222  ITAPERI FORTALEZA - CE CEP:60714150,Católica Apostólica Romana,-37.823.156,-385.615.154,Itaperi,Itaperi,100
730,740,90593-3,MITRA ARQUIDIOCESANA DE FORTALEZA,R CNS GOUVEIA 44  ÁLVARO WEYNE FORTALEZA - CE CEP:60335390,Católica Apostólica Romana,-37.163.781,-385.616.385,Álvaro Weyne,Álvaro Weyne,3
731,741,282864-2,MITRA ARQUIDIOCESANA DE FORTALEZA,R  ALENCAR OLIVEIRA 54  PASSARÉ FORTALEZA - CE CEP:60861820,Católica Apostólica Romana,-38.110.093,-385.189.828,Passaré,Passaré,88
732,742,231896-2,MITRA ARQUIDIOCESANA DE FORTALEZA,AV PRO GOMES DE MATOS 1921  MONTESE FORTALEZA - CE CEP:60420431,Católica Apostólica Romana,-37.682.156,-385.510.348,Jardim América,Montese,103
733,743,28377-0,MITRA ARQUIDIOCESANA DE FORTALEZA,AV  LUCIANO CARNEIRO   V VILA UNIÃO FORTALEZA - CE CEP:60410691,Católica Apostólica Romana,-37.648.742,-385.366.891,Vila União,Vila União,109
734,744,170892-9,MITRA ARQUIDIOCESANA DE FORTALEZA,AV  DA ABOLICAO  OUTRO IGREJA_-_SN MUCURIPE FORTALEZA - CE CEP:60165082,Católica Apostólica Romana,-37.251.439,-384.840.361,Mucuripe,Mucuripe,26
735,745,90143-1,MITRA ARQUIDIOCESANA DE FORTALEZA,R CNS GOUVEIA   SN ÁLVARO WEYNE FORTALEZA - CE CEP:60335390,Católica Apostólica Romana,-3.716.800.299.999.990,-385.631.473,Álvaro Weyne,Álvaro Weyne,3
736,746,733168-1,MITRA ARQUIDIOCESANA DE FORTALEZA,R  ANDRE CHAVES 161  PARREÃO FORTALEZA - CE CEP:60410341,Católica Apostólica Romana,-37.569.735,-385.403.818,Jardim América,Parreão,30
737,747,118654-0,MITRA ARQUIDIOCESANA DE FORTALEZA,AV DOM ALUISIO LORSCHEIDER 960  A VILA VELHA FORTALEZA - CE CEP:60347780,Católica Apostólica Romana,-3.713.583,-385.967.817,Vila Velha,Vila Velha,39
738,748,90144-0,MITRA ARQUIDIOCESANA DE FORTALEZA,R  ASSIS BEZERRA 30  ÁLVARO WEYNE FORTALEZA - CE CEP:60335360,Católica Apostólica Romana,-37.168.198,-385.613.378,Álvaro Weyne,Álvaro Weyne,3
739,749,361005-5,MITRA ARQUIDIOCESANA DE FORTALEZA,R DES UBIRAJARA CARNEIRO   SN DE LOURDES FORTALEZA - CE CEP:60177080,Católica Apostólica Romana,-37.415.039,-384.650.888,De Lourdes,De Lourdes,116
740,750,277980-3,MITRA ARQUIDIOCESANA DE FORTALEZA,AV  OLIVEIRA PAIVA 905  CIDADE DOS FUNCIONÁRIOS FORTALEZA - CE CEP:60822131,Católica Apostólica Romana,-37.964.374,-384.998.154,Cidade dos Funcionários,Cidade dos Funcionários,54
741,751,130881-5,MITRA ARQUIDIOCESANA DE FORTALEZA,R  TULIPA 683  JARDIM IRACEMA FORTALEZA - CE CEP:60330520,Católica Apostólica Romana,-37.163.308,-3.858.009.819.999.990,Barra do Ceará,Jardim Iracema,21
742,752,6414-9,MITRA ARQUIDIOCESANA DE FORTALEZA,R  PAPI JUNIOR 1717  RODOLFO TEÓFILO FORTALEZA - CE CEP:60430235,Católica Apostólica Romana,-3.750.992,-38.556.315,Rodolfo Teófilo,Rodolfo Teófilo,34
743,753,8606-1,MITRA ARQUIDIOCESANA DE FORTALEZA,R  FRANCISCA CLOTILDE   S/N RODOLFO TEÓFILO FORTALEZA - CE CEP:60431075,Católica Apostólica Romana,-37.447.642,-385.547.708,Rodolfo Teófilo,Amadeu Furtado,4
744,754,282663-1,MITRA ARQUIDIOCESANA DE FORTALEZA,AV  POMPILIO GOMES 300  Q028 PASSARÉ FORTALEZA - CE CEP:60861790,Católica Apostólica Romana,-38.131.724,-385.205.916,Passaré,Passaré,88
745,755,86909-0,MITRA ARQUIDIOCESANA DE FORTALEZA,R NSA DAS GRACAS 13  PIRAMBÚ FORTALEZA - CE CEP:60310770,Católica Apostólica Romana,-37.120.357,-385.488.054,Pirambu,Pirambu,31
747,757,123893-0,PAROQUIA DE SAO PEDRO E SAO PAULO,R  PEDRO SAMPAIO (VILA VELHA) 996  JARDIM GUANABARA FORTALEZA - CE CEP:60345602,Católica Apostólica Romana,-37.231.045,-385.981.858,Vila Velha,Vila Velha,39
748,758,10562-7,PAROQUIA DE SAO VICENTE DE PAULO,R SAO CAETANO 83  RODOLFO TEÓFILO FORTALEZA - CE CEP:60430780,Católica Apostólica Romana,-37.392.005,-385.453.112,Rodolfo Teófilo,Rodolfo Teófilo,34
749,759,10564-3,PAROQUIA DE SAO VICENTE DE PAULO,R SAO CAETANO 79  RODOLFO TEÓFILO FORTALEZA - CE CEP:60430780,Católica Apostólica Romana,-3.739.318,-38.545.204,Rodolfo Teófilo,Rodolfo Teófilo,34
750,760,10563-5,PAROQUIA DE SAO VICENTE DE PAULO,R SAO CAETANO 81  RODOLFO TEÓFILO FORTALEZA - CE CEP:60430780,Católica Apostólica Romana,-37.391.754,-385.452.939,Rodolfo Teófilo,Rodolfo Teófilo,34
751,761,10558-9,PAROQUIA DE SAO VICENTE DE PAULO,R  TEODORETO SOUTO 1160  RODOLFO TEÓFILO FORTALEZA - CE CEP:60430730,Católica Apostólica Romana,-37.393.277,-38.545.334,Rodolfo Teófilo,Rodolfo Teófilo,34
752,762,10561-9,PAROQUIA DE SAO VICENTE DE PAULO,R SAO CAETANO 85  RODOLFO TEÓFILO FORTALEZA - CE CEP:60430780,Católica Apostólica Romana,-37.391.738,-385.453.494,Rodolfo Teófilo,Rodolfo Teófilo,34
753,763,10556-2,PAROQUIA DE SAO VICENTE DE PAULO,R  TEODORETO SOUTO 1154  RODOLFO TEÓFILO FORTALEZA - CE CEP:60430730,Católica Apostólica Romana,-3.739.377.299.999.990,-385.453.134,Rodolfo Teófilo,Rodolfo Teófilo,34
754,764,10565-1,PAROQUIA DE SAO VICENTE DE PAULO,R SAO CAETANO 77  RODOLFO TEÓFILO FORTALEZA - CE CEP:60430780,Católica Apostólica Romana,-37.392.446,-385.452.041,Rodolfo Teófilo,Rodolfo Teófilo,34
755,765,10560-0,PAROQUIA DE SAO VICENTE DE PAULO,R SAO CAETANO 87  RODOLFO TEÓFILO FORTALEZA - CE CEP:60430780,Católica Apostólica Romana,-37.392.558,-385.453.155,Rodolfo Teófilo,Rodolfo Teófilo,34
756,766,10557-0,PAROQUIA DE SAO VICENTE DE PAULO,R  TEODORETO SOUTO 1156  RODOLFO TEÓFILO FORTALEZA - CE CEP:60430730,Católica Apostólica Romana,-37.393.898,-385.453.467,Rodolfo Teófilo,Rodolfo Teófilo,34
757,767,53616-4,PAROQUIA DE SAO VICENTE DE PAULO,AV DES MOREIRA 2121  ALDEOTA FORTALEZA - CE CEP:60170173,Católica Apostólica Romana,-37.440.438,-385.005.545,Aldeota,Aldeota,2
758,768,10555-4,PAROQUIA DE SAO VICENTE DE PAULO,R  TEODORETO SOUTO 1152  RODOLFO TEÓFILO FORTALEZA - CE CEP:60430730,Católica Apostólica Romana,-37.393.599,-385.452.771,Rodolfo Teófilo,Rodolfo Teófilo,34
761,771,366462-7,PIA SOCIEDADE FILHAS DE SAO PAULO,R MAJ FACUNDO 332  CENTRO FORTALEZA - CE CEP:60025100,Católica Apostólica Romana,-37.259.578,-385.274.819,Centro,Centro,10
762,772,32640-2,PRIMEIRA IGREJA BATISTA DE FORTALEZA,R  SILVA PAULET 1111  ALDEOTA FORTALEZA - CE CEP:60120021,Evangélicas,-37.349.725,-385.053.168,Meireles,Aldeota,2
763,773,32641-0,PRIMEIRA IGREJA BATISTA DE FORTALEZA,R  SILVA PAULET 1107  ALDEOTA FORTALEZA - CE CEP:60120021,Evangélicas,-3.734.901,-3.850.530.490.000.000,Meireles,Aldeota,2
764,774,345687-0,PRIMEIRA IGREJA BATISTA DE FORTALEZA,AV  F (CONJ. PREF. JOSE WALTER) 562  PREFEITO JOSÉ WALTER FORTALEZA - CE CEP:60750050,Evangélicas,-38.357.103,-385.577.469,Prefeito José Walter,Prefeito José Walter,89
765,775,335351-6,PRIMEIRA IGREJA BATISTA EM JANGURUSSU,R  K JOAO PAULO II 87  Q005 BARROSO FORTALEZA - CE CEP:60863500,Evangélicas,-38.273.598,-385.170.438,Barroso,Barroso,51
766,776,60762-2,PRIMEIRA IGREJA BATISTA EM JOSE WALTER,AV  I (CONJ. PREF. JOSE WALTER) 690  PREFEITO JOSÉ WALTER FORTALEZA - CE CEP:60750080,Evangélicas,-38.313.259,-385.526.916,Prefeito José Walter,Prefeito José Walter,89
769,780,246162-5,PROVINCIA CAMILIANA BRASILEIRA,R  MONTE REI (EDSON QUEIROZ) 300  EDSON QUEIROZ FORTALEZA - CE CEP:60836120,Católica Apostólica Romana,-3.795.752,-384.529.047,Sabiaguaba,Edson Queiroz,57
770,781,154693-7,PROVINCIA DE FORTALEZA DA CONGREGACAO DA MISSAO,R SAO VICENTE DE PAULA 300  ANTÔNIO BEZERRA FORTALEZA - CE CEP:60352370,Católica Apostólica Romana,-37.386.183,-385.977.861,Antônio Bezerra,Antônio Bezerra,40
772,783,70872-0,PROVINCIA SAO FRANCISCO DAS CHAGAS DO CEARA E PIAUI,AV DUQ DE CAXIAS 235  CENTRO FORTALEZA - CE CEP:60035111,Católica Apostólica Romana,-37.329.464,-385.266.805,Centro,Centro,10
773,784,301400-2,PROVINCIA SAO FRANCISCO DAS CHAGAS DO CEARA E PIAUI,AV FRE CIRILO 4454  MESSEJANA FORTALEZA - CE CEP:60840285,Católica Apostólica Romana,-38.227.981,-384.956.275,Messejana,Messejana,65
774,785,487230-4,PROVINCIA SAO FRANCISCO DAS CHAGAS DO CEARA E PIAUI,AV DUQ DE CAXIAS 235  LJ-18 CENTRO FORTALEZA - CE CEP:60035111,Católica Apostólica Romana,-37.329.464,-385.266.805,Centro,Centro,10
775,786,484566-8,PROVINCIA SAO FRANCISCO DAS CHAGAS DO CEARA E PIAUI,AV DUQ DE CAXIAS 235  L-01A CENTRO FORTALEZA - CE CEP:60035111,Católica Apostólica Romana,-37.329.464,-385.266.805,Centro,Centro,10
776,787,795144-2,PROVINCIA SAO FRANCISCO DAS CHAGAS DO CEARA E PIAUI,AV DUQ DE CAXIAS 235  A CENTRO FORTALEZA - CE CEP:60035111,Católica Apostólica Romana,-37.329.156,-3.852.679.759.999.990,Centro,Centro,10
781,792,228443-0,SEMINARIO E INSTITUTO BIBLICO MARANATA,R  DO GIRO 30  ANTIGA PRACA CEL ALBANO PARANGABA FORTALEZA - CE CEP:60720020,Evangélicas,-3.773.636.499.999.990,-385.623.358,Parangaba,Parangaba,105
785,797,98725-5,SOCIEDADE ESPIRITA CARIDADE E ESPERANCA,AL  DAS ROSAS 405  CIDADE 2000 FORTALEZA - CE CEP:60190370,Espírita,-37.527.739,-384.686.748,Cidade 2000,Cidade 2000,111
787,799,331086-8,SOCIEDADE MAE E RAINHA,R  JOSE ALVES CAVALCANTE 1130  CIDADE DOS FUNCIONÁRIOS FORTALEZA - CE CEP:60822570,Católica Apostólica Romana,-37.900.818,-384.970.451,Cidade dos Funcionários,Cidade dos Funcionários,54
795,807,593867-8,UNIAO NORDESTE BRASILEIRA DA IGREJA ADVENTISTA DO S DIA,R TIP SALES 252  AMADEU FURTADO FORTALEZA - CE CEP:60450125,Evangélicas,-37.382.069,-385.647.763,Parquelândia,Parquelândia,29
796,808,159070-7,UNIAO NORDESTE BRASILEIRA DA IGREJA ADVENTISTA DO S DIA,R CEL ALEXANDRINO 869  MONTESE FORTALEZA - CE CEP:60420700,Evangélicas,-3.766.197,-385.507.062,Montese,Montese,103
797,809,10253-9,UNIAO NORDESTE BRASILEIRA DA IGREJA ADVENTISTA DO S DIA,R PRO JOAO BOSCO 370  RODOLFO TEÓFILO FORTALEZA - CE CEP:60430690,Evangélicas,-3.741.443.499.999.990,-385.440.232,Parque Araxá,Rodolfo Teófilo,34
798,810,245820-9,UNIAO NORDESTE BRASILEIRA DA IGREJA ADVENTISTA DO S DIA,R  MARCELINO DE MELO   VAZIO SAPIRANGA-COITÉ FORTALEZA - CE CEP:60833622,Evangélicas,-38.054.834,-384.620.059,Lagoa Sapiranga (Coité),Sapiranga/Coité,64
799,811,645962-5,UNIAO NORDESTE BRASILEIRA DA IGREJA ADVENTISTA DO S DIA,R PDE ANCHIETA 1111  CASA 01 SÃO GERARDO FORTALEZA - CE CEP:60325582,Evangélicas,-37.299.087,-385.516.908,Jacarecanga,São Gerardo,1
816,828,67961-5,1 IGREJA PRESBITERIANA INDEPENDENTE DE FORTALEZA,R PRC ISABEL 290  CENTRO FORTALEZA - CE CEP:60015060,Evangélicas,-37.236.044,-385.345.184,Centro,Centro,10
817,829,110662-7,1 IGREJA PRESBITERIANA INDEPENDENTE DE FORTALEZA,R  WALTER POMPEU 760  CRISTO REDENTOR FORTALEZA - CE CEP:60337120,Evangélicas,-37.113.928,-3.856.918.539.999.990,Álvaro Weyne,Cristo Redentor,12
818,830,180284-4,1 IGREJA PRESBITERIANA INDEPENDENTE DE FORTALEZA,R CAP OLAVO 324  ALTO DA BALANÇA FORTALEZA - CE CEP:60851245,Evangélicas,-37.650.304,-385.161.745,Alto da Balança,Alto da Balança,93
